,Rbm25,Rnf125,Ptp4a2,Rab8a,Nudc,Ftl1,F8,BC048546,Ttc39c,Mapk1,Pdia6,Echdc1,Slc6a6,Gstm3,Gnb1,Pdha1,Srpr,Ddx3y,Ssr4,Gm26567,H2-Ab1,Cops4,Prdx5,Ulk2,Rxra,Eif2s2,Uhmk1,Ankrd17,9530068E07Rik,Gnai2,Cep85,Clcn3,Cyp1a2,Phyh,Gsta4,Hint2,Hjurp,Abca8b,Rps6,Pdia3,Csad,Bgn,Dock7,Klc4,Cyp2c38,2900026A02Rik,Tmbim1,Fau,Fermt2,Dcn,H2-Eb1,Mfn1,Ugt2b1,Ubl3,Ik,Mup17,Cul4a
1543,0.0,0.0,1.2181574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2181574,0.0,0.0,0.0,0.0,1.2181574,1.2181574,1.2181574,2.5575964,1.7512681,0.0,0.0,0.0,0.0,1.2181574,0.0,0.0,1.2181574,0.0,0.0,1.2181574,2.7269187,1.2181574,1.2181574,0.0,0.0,0.0,1.7512681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2181574,1.2181574,0.0,0.0,0.0,0.0,2.5575964,0.0
1544,1.0761921,0.0,0.0,0.0,0.0,1.0761921,0.0,0.0,0.0,0.0,1.0761921,0.0,1.5824728,0.0,1.5824728,0.0,0.0,0.0,1.5824728,0.0,0.0,1.0761921,0.0,0.0,0.0,1.0761921,1.0761921,0.0,0.0,0.0,1.0761921,0.0,1.0761921,2.367196,0.0,1.0761921,0.0,0.0,1.0761921,0.0,0.0,1.0761921,1.0761921,0.0,0.0,0.0,0.0,0.0,0.0,2.167218,0.0,0.0,2.167218,1.0761921,0.0,2.367196,0.0
1545,1.6811229,1.158701,0.0,0.0,0.0,1.6811229,0.0,0.0,2.022524,1.158701,0.0,1.158701,1.6811229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.158701,0.0,0.0,1.158701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.158701,1.158701,2.022524,1.158701,1.158701,0.0,0.0,1.158701,0.0,0.0,2.022524,0.0,0.0,0.0,0.0,0.0,1.158701,0.0,1.158701,0.0,0.0,1.158701,0.0,0.0,2.6472206,0.0
1546,0.0,0.0,0.0,0.0,0.0,1.0914637,0.0,1.0914637,1.6008534,0.0,1.9367096,0.0,0.0,0.0,0.0,1.0914637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0914637,0.0,0.0,1.0914637,0.0,1.0914637,1.0914637,0.0,0.0,1.0914637,0.0,1.0914637,0.0,1.0914637,0.0,1.9367096,1.0914637,0.0,1.0914637,0.0,0.0,0.0,0.0,0.0,1.0914637,0.0,0.0,1.0914637,1.0914637,1.0914637,0.0,1.0914637,1.0914637,0.0
1547,1.1047835,0.0,1.1047835,0.0,0.0,1.1047835,0.0,0.0,0.0,1.6168388,1.1047835,1.1047835,0.0,1.1047835,0.0,0.0,1.1047835,0.0,1.9538375,0.0,2.573484,0.0,0.0,0.0,0.0,0.0,0.0,1.1047835,0.0,1.1047835,0.0,0.0,0.0,2.4063013,0.0,0.0,0.0,0.0,0.0,1.1047835,1.1047835,1.1047835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9538375,1.1047835,0.0,1.1047835,1.6168388,2.573484,2.4063013,0.0
1548,0.0,0.0,0.0,0.0,0.0,0.0,1.1311042,0.0,1.9874947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1311042,0.0,0.0,0.0,1.1311042,0.0,1.6483034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6483034,2.8787832,0.0,0.0,1.6483034,0.0,0.0,1.1311042,0.0,1.6483034,0.0,0.0,1.1311042,0.0,0.0,1.1311042,1.1311042,1.1311042,0.0,1.1311042,1.1311042,0.0,1.1311042,2.2403166,0.0
1549,0.0,0.0,0.0,1.1525882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1525882,0.0,0.0,0.0,1.1525882,0.0,1.1525882,1.1525882,0.0,1.6738681,1.1525882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0147874,1.6738681,2.0147874,0.0,0.0,0.0,1.6738681,0.0,0.0,1.6738681,0.0,0.0,0.0,1.1525882,0.0,0.0,0.0,1.6738681,0.0,0.0,0.0,1.1525882,0.0,1.6738681,0.0
1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1515518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1515518,1.1515518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1515518,0.0,0.0,0.0,2.2672057,0.0,1.1515518,0.0,0.0,0.0,1.6726371,0.0,1.1515518,0.0,0.0,0.0,0.0,0.0,1.1515518,0.0,0.0,2.4694111,0.0,0.0,0.0,0.0,2.6375265,1.1515518
1551,0.0,0.0,0.0,1.1257298,0.0,1.6418918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1257298,0.0,0.0,1.1257298,0.0,0.0,0.0,1.1257298,0.0,0.0,0.0,0.0,1.1257298,0.0,0.0,0.0,0.0,0.0,2.2332203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1257298,1.6418918,0.0,0.0,1.1257298,0.0,0.0,0.0,1.6418918,0.0,1.1257298,0.0,0.0,1.6418918,0.0
1552,1.094496,0.0,1.094496,1.094496,0.0,0.0,0.0,0.0,0.0,0.0,2.1917324,0.0,0.0,0.0,0.0,1.094496,0.0,1.094496,1.094496,0.0,1.094496,0.0,1.094496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094496,1.6044964,1.094496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094496,0.0,2.1917324,0.0
1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1812665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8307148,0.0,0.0,1.8307148,0.0,0.0,1.8307148,3.088921,2.8163085,0.0,0.0,0.0,0.0,0.0,0.0,1.8307148,1.8307148,0.0,0.0,0.0,0.0,0.0,1.8307148,0.0,0.0,0.0,1.8307148,2.8163085,0.0,0.0,2.6458812,0.0
1554,1.117773,0.0,0.0,0.0,1.117773,1.117773,0.0,0.0,0.0,0.0,0.0,1.117773,1.9704787,1.117773,0.0,0.0,1.117773,0.0,0.0,0.0,1.117773,0.0,2.2226915,0.0,1.117773,1.6323872,0.0,0.0,0.0,1.117773,0.0,0.0,0.0,1.9704787,1.117773,0.0,0.0,0.0,1.117773,0.0,0.0,1.6323872,0.0,0.0,0.0,0.0,0.0,0.0,1.117773,1.117773,1.117773,0.0,1.117773,0.0,0.0,2.2226915,0.0
1555,1.2896675,0.0,1.2896675,0.0,0.0,1.2896675,0.0,0.0,0.0,0.0,1.2896675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1854596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1854596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2896675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6502724,0.0
1556,0.0,0.0,1.0999475,0.0,0.0,1.0999475,0.0,0.0,0.0,0.0,1.0999475,0.0,1.0999475,0.0,0.0,0.0,0.0,0.0,1.0999475,0.0,0.0,0.0,0.0,0.0,1.0999475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6110399,2.3997154,0.0,0.0,0.0,0.0,1.6110399,0.0,0.0,1.0999475,0.0,0.0,1.0999475,0.0,1.0999475,1.0999475,0.0,0.0,0.0,0.0,1.0999475,0.0,0.0,2.3997154,0.0
1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1664059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1664059,1.1664059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1664059,2.2866318,1.1664059,0.0,1.1664059,0.0,0.0,1.1664059,1.1664059,0.0,0.0,0.0,0.0,0.0,1.1664059,0.0,0.0,1.1664059,1.1664059,0.0,0.0,1.1664059,0.0,2.2866318,0.0
1558,0.0,0.0,0.0,0.0,0.0,1.2565256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2565256,0.0,0.0,0.0,0.0,1.796148,0.0,1.2565256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2565256,0.0,0.0,1.2565256,1.2565256,0.0,0.0,0.0,0.0,1.2565256,2.1447122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2565256,0.0,0.0,0.0,0.0,1.2565256,0.0,0.0,2.1447122,0.0
1559,0.0,0.0,1.1130857,1.1130857,0.0,1.1130857,0.0,0.0,0.0,1.1130857,1.1130857,1.1130857,0.0,1.1130857,0.0,1.1130857,0.0,0.0,1.1130857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.626781,3.0651352,0.0,1.1130857,0.0,0.0,0.0,1.1130857,1.1130857,0.0,0.0,1.1130857,1.1130857,0.0,0.0,1.1130857,0.0,1.1130857,1.1130857,0.0,1.1130857,0.0,1.1130857,1.626781,1.1130857
1560,0.0,0.0,0.0,0.0,0.0,1.7963576,0.0,0.0,0.0,0.0,1.2567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2567055,1.2567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2567055,2.4029102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2567055,0.0,0.0,0.0,0.0,0.0,0.0,1.7963576,0.0,0.0,2.9229887,0.0
1561,0.0,0.0,1.1612568,0.0,1.1612568,2.0257552,0.0,0.0,1.1612568,0.0,1.1612568,0.0,0.0,0.0,0.0,1.1612568,0.0,0.0,1.1612568,0.0,0.0,0.0,0.0,0.0,0.0,1.1612568,0.0,1.1612568,0.0,0.0,0.0,0.0,1.6841538,2.0257552,1.1612568,0.0,0.0,0.0,1.1612568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1612568,0.0,0.0,2.2799077,0.0
1562,1.1110315,0.0,0.0,0.0,1.1110315,0.0,0.0,1.1110315,1.1110315,1.1110315,1.1110315,1.6243225,1.1110315,1.1110315,0.0,0.0,1.1110315,0.0,1.1110315,0.0,1.1110315,0.0,0.0,1.1110315,1.1110315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6243225,2.5821044,1.1110315,0.0,1.1110315,0.0,0.0,1.1110315,1.1110315,0.0,0.0,0.0,0.0,1.1110315,0.0,1.1110315,1.1110315,0.0,0.0,0.0,1.9618496,1.1110315,0.0,1.6243225,1.1110315
1563,0.0,0.0,0.0,0.0,0.0,1.2255855,0.0,0.0,1.2255855,0.0,1.2255855,1.2255855,1.2255855,0.0,0.0,1.2255855,0.0,0.0,0.0,0.0,2.1063852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1063852,0.0,0.0,1.2255855,0.0,1.2255855,1.7599797,0.0,0.0,0.0,1.2255855,0.0,0.0,0.0,0.0,0.0,1.2255855,0.0,0.0,1.2255855,1.2255855,0.0,1.7599797,0.0
1564,0.0,0.0,0.0,0.0,0.0,2.1847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2890958,1.8340213,0.0,1.2890958,0.0,0.0,0.0,2.1847594,0.0,0.0,0.0,1.8340213,3.4829013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2890958,0.0,0.0,0.0,0.0,1.8340213,0.0,0.0,2.443912,1.2890958
1565,0.0,0.0,1.1696117,0.0,0.0,1.1696117,0.0,0.0,0.0,0.0,0.0,0.0,1.1696117,0.0,0.0,0.0,0.0,1.1696117,1.6940517,0.0,0.0,0.0,1.1696117,0.0,1.1696117,1.1696117,0.0,0.0,1.1696117,0.0,0.0,0.0,1.6940517,2.0363023,0.0,0.0,0.0,1.1696117,0.0,1.1696117,0.0,1.6940517,0.0,0.0,0.0,0.0,0.0,1.1696117,0.0,0.0,0.0,0.0,1.6940517,0.0,0.0,1.1696117,0.0
1566,0.0,0.0,1.2768464,0.0,0.0,1.2768464,0.0,0.0,1.2768464,0.0,0.0,0.0,0.0,0.0,0.0,1.2768464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8198011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0765066,0.0
1567,0.0,0.0,1.1184661,1.1184661,0.0,1.6332157,0.0,0.0,1.6332157,0.0,1.6332157,0.0,1.1184661,0.0,1.1184661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1184661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1184661,0.0,1.1184661,0.0,1.1184661,0.0,1.1184661,1.6332157,0.0,0.0,0.0,0.0,0.0,0.0,1.1184661,0.0,0.0,0.0,0.0,1.1184661,0.0,1.6332157,1.1184661,0.0,2.5923355,0.0
1568,0.0,0.0,0.0,1.1793478,1.1793478,2.0485642,0.0,0.0,1.1793478,0.0,1.7055668,0.0,0.0,1.1793478,0.0,0.0,1.1793478,0.0,1.1793478,0.0,0.0,0.0,0.0,1.1793478,0.0,1.1793478,0.0,1.1793478,0.0,0.0,1.1793478,0.0,1.7055668,2.6750803,0.0,0.0,0.0,0.0,0.0,2.0485642,0.0,0.0,0.0,0.0,1.1793478,0.0,0.0,0.0,1.1793478,0.0,0.0,0.0,2.0485642,0.0,0.0,2.5064447,0.0
1569,0.0,0.0,0.0,0.0,0.0,1.1355307,0.0,0.0,1.1355307,0.0,0.0,0.0,1.1355307,0.0,0.0,0.0,0.0,0.0,1.1355307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1355307,0.0,1.1355307,0.0,1.1355307,1.6535792,0.0,0.0,0.0,0.0,0.0,1.1355307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1355307,1.1355307,0.0,2.2461522,0.0
1570,0.0,0.0,1.2460184,0.0,0.0,1.2460184,0.0,1.2460184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3893032,0.0,1.7838863,0.0,1.2460184,0.0,0.0,0.0,1.2460184,1.2460184,1.2460184,0.0,1.7838863,2.5939379,0.0,0.0,0.0,0.0,1.2460184,1.7838863,0.0,0.0,0.0,1.2460184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131728,0.0,0.0,1.2460184,0.0
1571,0.0,1.0885805,0.0,1.5973877,1.0885805,1.0885805,0.0,0.0,1.5973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5973877,0.0,0.0,0.0,1.5973877,1.0885805,0.0,0.0,0.0,1.0885805,0.0,0.0,0.0,0.0,1.0885805,0.0,0.0,0.0,0.0,1.0885805,0.0,0.0,0.0,0.0,0.0,1.0885805,0.0,0.0,0.0,0.0,0.0,0.0,1.0885805,1.0885805,1.5973877,0.0,0.0,1.9329935,0.0
1572,0.0,0.0,0.0,1.1244652,0.0,1.1244652,0.0,0.0,0.0,0.0,1.640382,1.1244652,0.0,1.1244652,0.0,0.0,0.0,0.0,1.1244652,0.0,1.640382,0.0,0.0,0.0,1.1244652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432986,0.0,1.640382,0.0,0.0,0.0,1.640382,0.0,1.1244652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9790285,0.0
1573,0.0,0.0,0.0,1.763775,0.0,1.2288245,0.0,0.0,2.110411,0.0,0.0,0.0,0.0,0.0,0.0,1.2288245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2288245,1.2288245,0.0,0.0,0.0,0.0,0.0,1.2288245,0.0,1.2288245,0.0,0.0,0.0,0.0,1.2288245,0.0,0.0,0.0,0.0,0.0,0.0,1.2288245,0.0,2.110411,0.0
1574,0.0,0.0,1.5841649,0.0,0.0,1.5841649,1.077596,0.0,0.0,0.0,1.077596,1.077596,0.0,1.077596,1.077596,0.0,1.5841649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5841649,0.0,1.077596,0.0,0.0,0.0,1.5841649,0.0,2.8034132,1.5841649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077596,0.0,0.0,0.0,0.0,0.0,1.077596,0.0,1.077596,2.678502,1.077596
1575,1.1114416,0.0,1.6248134,1.1114416,0.0,0.0,0.0,1.1114416,1.6248134,0.0,0.0,0.0,0.0,0.0,1.1114416,1.1114416,1.1114416,0.0,1.1114416,0.0,0.0,0.0,0.0,1.1114416,0.0,0.0,0.0,1.6248134,0.0,1.1114416,1.1114416,1.1114416,1.1114416,3.0628002,0.0,0.0,0.0,0.0,0.0,1.1114416,0.0,0.0,1.6248134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6248134,0.0,0.0,2.5826695,1.1114416
1576,0.0,0.0,1.8092635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8092635,0.0,0.0,0.0,0.0,2.1585903,0.0,1.8092635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8092635,2.4169755,0.0,2.1585903,1.8092635,1.8092635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8092635,0.0,1.2677851,0.0,0.0,2.6221197,2.1585903
1577,0.0,0.0,1.6498308,1.1323854,1.1323854,1.1323854,0.0,1.6498308,0.0,0.0,1.1323854,1.1323854,0.0,0.0,1.1323854,0.0,0.0,1.9891268,0.0,1.1323854,0.0,0.0,1.6498308,0.0,0.0,1.1323854,0.0,1.1323854,0.0,0.0,1.1323854,0.0,1.9891268,2.443672,0.0,0.0,0.0,0.0,1.1323854,1.6498308,0.0,1.1323854,0.0,0.0,1.1323854,0.0,1.1323854,0.0,0.0,0.0,0.0,0.0,1.9891268,0.0,0.0,1.1323854,0.0
1578,1.2235496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2235496,0.0,0.0,0.0,0.0,1.2235496,0.0,0.0,0.0,0.0,1.2235496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7575932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1038532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7575932,0.0,0.0,1.7575932,0.0
1579,0.0,0.0,0.0,0.0,0.0,1.1162518,1.1162518,1.1162518,1.1162518,0.0,1.1162518,0.0,0.0,1.1162518,0.0,0.0,0.0,0.0,0.0,1.1162518,0.0,0.0,1.1162518,1.1162518,0.0,0.0,0.0,0.0,0.0,0.0,1.1162518,0.0,0.0,1.6305683,0.0,1.1162518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1162518,1.1162518,1.1162518,1.1162518,0.0,1.6305683,0.0,1.1162518,2.2206755,0.0
1580,0.0,0.0,1.1308198,0.0,1.1308198,1.1308198,0.0,0.0,0.0,0.0,1.1308198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1308198,0.0,0.0,1.9871325,0.0,0.0,0.0,0.0,0.0,0.0,1.1308198,2.8783872,1.1308198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1308198,0.0,0.0,1.1308198,0.0,1.1308198,0.0,0.0,1.1308198,0.0,1.1308198,2.2399416,0.0
1581,0.0,0.0,0.0,0.0,1.1218057,0.0,0.0,0.0,0.0,0.0,1.1218057,0.0,1.1218057,0.0,0.0,0.0,0.0,1.1218057,1.1218057,1.1218057,1.1218057,1.1218057,1.1218057,0.0,1.1218057,1.1218057,0.0,0.0,0.0,0.0,0.0,0.0,1.1218057,2.2280312,1.1218057,0.0,0.0,0.0,1.1218057,1.1218057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1218057,0.0,0.0,0.0,1.1218057,1.1218057,1.9756327,0.0
1582,0.0,0.0,0.0,0.0,0.0,1.1277032,0.0,0.0,1.9831597,0.0,1.9831597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6442468,0.0,1.1277032,0.0,1.1277032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1277032,1.1277032,2.6050076,1.1277032,0.0,0.0,0.0,0.0,1.6442468,1.1277032,0.0,0.0,0.0,0.0,1.1277032,0.0,1.1277032,0.0,0.0,0.0,0.0,1.1277032,0.0,1.1277032,1.9831597,0.0
1583,0.0,0.0,1.1192989,0.0,1.1192989,1.6342111,0.0,0.0,1.9724294,1.1192989,1.1192989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6342111,0.0,1.1192989,0.0,1.1192989,0.0,0.0,1.1192989,0.0,0.0,0.0,0.0,0.0,1.1192989,1.9724294,2.4259994,0.0,0.0,0.0,0.0,0.0,1.6342111,0.0,1.1192989,0.0,0.0,0.0,0.0,0.0,1.6342111,0.0,0.0,0.0,0.0,1.6342111,1.1192989,1.1192989,2.4259994,0.0
1584,0.0,0.0,0.0,0.0,0.0,2.170879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2777793,0.0,0.0,0.0,0.0,1.2777793,0.0,1.2777793,1.2777793,0.0,0.0,0.0,0.0,0.0,0.0,1.2777793,0.0,0.0,0.0,2.6349998,2.429627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429627,0.0,0.0,2.8052962,0.0
1585,0.0,0.0,1.1823195,0.0,0.0,0.0,1.1823195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7090775,0.0,0.0,0.0,0.0,0.0,1.1823195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7090775,2.5103843,1.1823195,0.0,0.0,0.0,0.0,1.1823195,0.0,1.1823195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3073463,0.0,0.0,1.7090775,0.0,0.0,2.052301,1.1823195
1586,0.0,0.0,1.2826554,0.0,0.0,0.0,0.0,0.0,0.0,1.2826554,0.0,0.0,1.2826554,0.0,0.0,1.2826554,0.0,0.0,0.0,0.0,0.0,0.0,1.2826554,0.0,0.0,0.0,0.0,1.2826554,0.0,0.0,1.2826554,0.0,0.0,3.0841837,0.0,0.0,0.0,0.0,0.0,0.0,1.2826554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826554,0.0,1.2826554,1.2826554,0.0,0.0,1.2826554,0.0
1587,0.0,0.0,1.1731453,0.0,0.0,0.0,0.0,1.1731453,1.1731453,0.0,1.1731453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1731453,1.1731453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6982334,0.0,0.0,1.1731453,1.1731453,1.6982334,0.0,0.0,0.0,0.0,1.6982334,0.0,1.1731453,0.0,0.0,0.0,0.0,0.0,1.1731453,0.0,2.0407565,0.0,0.0,2.2954166,0.0,0.0,1.6982334,1.1731453
1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0853262,0.0,0.0,0.0,0.0,0.0,0.0,1.2086833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0853262,1.2086833,0.0,0.0,0.0,0.0,2.3414488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2086833,0.0,2.3414488,0.0
1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7017071,0.0,1.1760824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.940917,0.0,0.0,0.0,2.0444553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1760824,1.1760824,0.0,0.0,1.1760824,0.0,0.0,0.0
1590,0.0,0.0,1.1680827,0.0,0.0,1.1680827,0.0,0.0,0.0,0.0,2.034374,0.0,0.0,0.0,0.0,1.1680827,0.0,0.0,1.1680827,0.0,0.0,0.0,1.1680827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1680827,2.491477,0.0,0.0,0.0,0.0,0.0,2.034374,0.0,0.0,0.0,0.0,0.0,0.0,1.1680827,0.0,0.0,0.0,0.0,0.0,2.034374,0.0,0.0,2.2888193,0.0
1591,0.0,0.0,1.1328131,0.0,0.0,1.1328131,1.1328131,0.0,0.0,0.0,1.9896716,1.6503407,0.0,1.1328131,0.0,0.0,0.0,1.1328131,0.0,1.1328131,0.0,1.1328131,1.1328131,0.0,0.0,1.1328131,0.0,0.0,1.1328131,0.0,1.1328131,0.0,2.7556105,2.7556105,0.0,1.1328131,1.1328131,0.0,1.1328131,1.1328131,0.0,0.0,0.0,0.0,0.0,1.1328131,0.0,1.1328131,0.0,0.0,0.0,0.0,1.1328131,0.0,0.0,2.4442484,0.0
1592,0.0,1.1384068,1.1384068,0.0,1.1384068,0.0,0.0,0.0,1.9967896,0.0,1.6570047,0.0,1.1384068,0.0,1.1384068,0.0,0.0,0.0,0.0,0.0,1.1384068,1.1384068,1.1384068,0.0,1.6570047,1.6570047,0.0,1.1384068,0.0,1.1384068,0.0,0.0,1.1384068,1.1384068,1.1384068,0.0,0.0,0.0,1.1384068,1.1384068,0.0,0.0,0.0,0.0,1.1384068,0.0,0.0,0.0,1.6570047,1.1384068,0.0,0.0,0.0,0.0,1.1384068,1.6570047,0.0
1593,1.0976799,0.0,1.0976799,0.0,0.0,0.0,0.0,1.0976799,1.6083188,0.0,1.9447111,1.0976799,1.0976799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0976799,0.0,0.0,0.0,1.0976799,0.0,1.0976799,1.0976799,0.0,0.0,1.0976799,0.0,1.9447111,1.0976799,1.0976799,0.0,0.0,0.0,0.0,1.9447111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6083188,0.0,1.0976799,0.0,0.0,1.9447111,0.0,0.0,2.195981,0.0
1594,1.8096905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.268152,0.0,0.0,0.0,0.0,0.0,1.268152,0.0,0.0,0.0,0.0,0.0,1.268152,1.268152,1.268152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4174407,2.4174407,1.8096905,0.0,0.0,0.0,0.0,1.8096905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1590421,0.0,0.0,2.7927387,0.0
